OID,PID
486,1352
487,1328
487,1328
487,1142
487,1179
488,1957
488,1957
488,1957
488,1844
488,3899
488,3899
488,3899
488,3654
489,1869
489,1869
489,2067
489,2067
489,1024
490,1216
490,1216
490,1216
490,3427
490,3427
490,1914
490,1914
490,1914
490,2680
490,2680
490,2680
490,321
490,321
491,2754
491,3852
491,3852
491,1990
492,763
492,492
493,759
493,2524
493,2524
493,2524
493,1519
493,1519
493,1519
493,1598
493,3552
493,3552
493,3552
494,1429
494,509
494,509
494,1753
494,1753
494,1753
494,1216
494,1216
495,3732
495,3732
495,3997
495,3997
495,3997
495,3141
495,3347
495,3347
495,3347
495,3814
495,3814
495,3814
496,564
496,516
496,516
496,516
496,981
496,981
497,3384
497,3384
497,3384
497,1106
497,231
497,231
497,231
498,1798
498,281
499,2008
499,2008
499,2008
499,1817
499,1817
499,1817
499,717
499,717
499,1432
499,1432
500,54
501,2969
501,2969
501,2626
501,1177
502,2368
502,2368
502,2368
502,3149
502,3149
502,558
502,558
502,558
503,1547
503,2756
503,2033
503,3876
503,3876
503,3876
503,589
503,589
504,1049
504,1049
504,1252
504,2503
504,2503
504,2503
504,3751
504,3320
505,2749
505,918
505,918
505,2681
505,2681
505,2681
505,1148
506,3527
506,533
506,533
507,287
507,449
507,449
507,449
507,1550
507,1550
507,1550
507,700
507,638
508,368
508,368
508,12
508,12
509,1487
509,902
509,2993
509,2993
509,2993
509,3791
509,3791
509,2973
510,1271
510,1271
510,2232
510,2232
510,3867
510,3867
511,216
511,3854
512,3030
512,3030
513,3251
513,3251
513,3251
513,2163
513,2163
513,2163
513,1315
513,1315
513,3791
513,3791
513,3791
513,3121
513,3121
513,3121
514,3785
514,3785
514,3785
514,3990
514,3141
514,1956
514,1956
514,1956
514,3411
514,3411
515,1043
515,3613
515,3613
515,3613
515,105
515,105
515,3218
515,3218
515,3218
516,1034
516,1034
516,1034
516,2602
516,975
516,545
516,545
516,230
517,2268
517,2268
517,2268
517,2494
517,2494
517,2494
518,2122
518,2122
518,2122
518,2761
518,2761
518,2761
519,1114
519,1114
519,1114
519,2623
519,2623
519,2623
519,3223
520,92
520,92
521,1884
521,1884
521,68
521,68
521,3213
521,3213
521,991
521,991
522,2240
522,2240
522,2240
522,1807
522,1807
522,1983
523,1231
523,1231
523,1231
523,3396
523,3396
523,1248
523,1248
524,2309
524,2309
524,2309
524,1815
524,1815
524,1815
524,1030
524,1030
524,387
524,2823
524,2823
525,4010
525,4010
525,1451
525,1451
525,1451
525,1273
525,1273
526,2443
526,2000
526,3662
526,2575
526,2575
526,2575
527,3824
527,3824
527,988
527,988
527,1257
528,1911
528,1911
528,1911
528,2719
528,2719
528,2719
529,3917
529,70
529,306
529,1435
529,1435
530,2178
530,554
530,554
530,2932
530,2932
531,3298
531,3429
531,3429
531,3429
532,1677
532,3400
532,84
532,84
532,683
532,683
532,683
533,2999
533,2999
533,2999
533,383
533,1330
534,1101
534,1101
534,1101
534,2972
534,2972
534,2972
534,351
534,351
534,111
535,284
535,284
535,1929
535,299
535,2073
535,2073
535,346
535,346
536,793
536,793
536,793
537,1321
537,1321
537,2011
537,567
538,3967
538,3967
538,3967
538,451
538,451
538,3424
538,3424
538,3424
538,2251
538,4008
538,4008
538,4008
539,2495
539,1694
539,1725
539,1725
539,1164
540,211
540,211
540,4014
540,1729
540,1706
541,1391
541,2845
541,2845
541,2845
541,2757
541,2757
541,2757
541,985
541,985
541,2394
542,2360
542,2360
542,2360
542,3770
542,3770
542,3199
542,3199
543,1001
543,1001
543,2922
543,2169
543,2169
543,2169
544,3143
544,793
544,12
544,2197
544,2197
544,1331
544,1331
544,1331
545,2532
545,2107
545,2107
545,3848
545,3848
545,3848
545,2507
545,2507
545,2507
545,1538
545,1538
546,2106
546,2106
546,2106
546,3244
546,3244
546,1121
546,1121
546,1121
546,3399
546,282
546,282
546,282
547,2481
547,3436
547,3436
547,3436
548,1149
548,2154
548,2154
548,2154
549,3340
549,3340
549,2687
549,2687
549,1736
549,1736
549,1736
549,3092
549,3092
549,3038
549,3038
549,3038
550,371
550,371
550,371
550,42
550,42
550,42
550,1129
550,1583
550,1583
550,1583
551,913
551,913
551,3181
551,3181
551,3435
551,3435
551,1583
551,1583
552,357
552,357
552,3585
553,1692
553,1322
553,62
553,62
553,236
553,236
553,236
553,2405
554,463
554,3544
554,3544
554,3544
554,2580
554,2580
554,2580
554,2759
555,49
555,49
555,49
556,2011
556,2011
556,964
556,964
556,1060
556,1060
556,1060
556,1277
556,957
556,957
557,1015
557,1015
557,1015
557,3334
557,3334
557,2216
557,2216
557,3235
557,3884
558,858
558,2420
558,718
558,718
559,2285
559,3790
559,3790
559,3790
559,3312
559,3312
559,3312
560,1712
560,1712
560,1712
560,1432
561,3401
562,1425
562,1594
562,1594
562,986
562,986
563,1517
563,897
564,1085
564,1085
564,1085
564,1708
564,1708
564,1708
564,1270
564,1270
564,1270
564,3291
564,2832
565,3922
565,3922
565,119
565,119
565,119
565,932
565,3770
565,3770
565,3452
565,3452
566,455
566,1664
566,2530
566,2530
567,2180
567,2180
567,3277
567,3277
567,2197
567,2197
567,2197
568,3672
568,3672
568,1349
568,1349
568,1349
568,2136
568,2136
568,2136
568,1755
568,1755
569,3889
569,1
569,1
570,3726
570,3726
570,3726
571,3109
571,3109
571,3109
571,2601
571,2601
571,485
571,485
571,834
571,834
571,834
572,1361
572,1361
572,776
572,776
572,776
572,2211
572,2211
572,411
572,411
572,411
573,1243
573,1243
573,1243
574,4002
574,4002
574,4002
575,2669
575,2669
575,3366
575,415
575,2060
575,1735
575,1735
576,2434
576,2434
576,2434
576,295
576,295
576,295
577,2984
577,2984
577,2984
577,1204
577,1204
577,1204
577,2025
577,2025
577,780
577,2158
577,2158
578,155
578,155
578,155
578,3622
578,3622
578,3622
579,1754
579,1754
580,2002
580,2716
580,3404
580,3404
581,2867
581,2867
581,3345
581,3345
581,3997
581,3997
581,3997
581,1751
581,1751
581,4007
582,2441
582,2441
582,2441
582,2805
582,2805
582,2805
582,3571
582,3571
582,3571
582,1681
582,1681
583,1935
583,1935
583,1935
583,289
583,289
584,2538
584,1943
584,2467
584,2467
584,2467
585,4013
585,257
586,2715
586,2715
586,2715
586,2883
586,2883
586,2883
586,1130
586,1130
586,1130
586,3553
586,3553
586,3553
587,245
587,245
587,1551
587,1551
587,3113
587,3113
587,3113
588,1717
588,1097
588,1097
588,1097
589,1381
589,1381
589,2553
589,2553
589,2553
590,2849
590,2849
590,549
591,848
591,848
592,3818
592,3818
593,538
593,538
593,538
593,1068
593,1068
593,982
593,982
593,278
593,278
593,278
593,2000
593,2000
593,2000
594,776
594,776
594,776
594,900
594,900
595,1510
595,1399
596,3681
596,3681
596,3681
596,3576
596,3531
596,3531
597,1283
597,1283
597,1283
597,2487
597,2487
597,2487
597,1995
597,1467
598,3013
598,3999
598,3999
598,3799
598,2431
598,2431
599,3522
599,3522
599,663
599,663
599,2502
600,354
600,2701
600,3547
600,3547
600,3547
601,57
601,2252
601,2252
601,2252
601,3142
601,3677
601,3677
601,3677
602,187
602,187
602,187
602,1475
602,1475
602,1475
602,477
602,477
602,3161
602,3161
602,758
603,1754
603,1754
603,1754
603,2523
603,2523
603,472
603,516
603,516
603,516
603,533
604,882
604,882
604,799
604,3175
605,3831
605,3831
605,3831
605,4012
605,4012
605,480
605,480
605,3289
605,3289
606,192
606,192
607,337
607,337
607,337
607,2856
607,1513
607,1513
607,1513
608,282
608,282
608,282
608,2695
608,2695
608,2695
608,1785
608,1785
608,1305
608,1305
608,1305
609,1057
609,1057
609,3762
609,2697
609,2697
609,2697
610,2060
610,2060
611,1111
611,1181
611,1181
612,3083
612,1552
612,3423
612,2754
613,1254
614,698
614,698
614,698
614,1491
615,2781
615,2781
615,3802
615,3802
615,1742
615,1742
615,1600
615,1600
615,1600
616,2233
616,2233
616,2233
616,3872
616,1172
616,1172
616,1172
617,1442
617,546
617,546
617,2942
617,2942
617,2942
617,3564
617,3564
617,3564
617,1676
617,1676
617,1676
618,661
618,2737
618,2737
618,2737
619,3106
619,3106
619,3106
619,949
619,949
619,949
619,389
619,389
619,2474
619,2474
620,648
620,221
620,2756
620,2756
620,2756
620,765
620,765
620,765
620,1723
620,1723
621,3153
621,3153
621,3153
621,409
621,409
621,1111
622,117
622,3699
622,3699
622,3699
623,1845
623,1845
623,1688
623,1688
623,3061
623,2406
623,2406
623,2406
623,1832
624,2729
624,2364
624,2364
624,2364
624,1800
624,1800
624,1800
625,559
625,467
625,467
625,467
625,99
626,2753
626,2753
627,1257
627,3433
628,3025
628,3672
628,3672
628,3672
628,2349
629,2079
629,2079
629,2079
630,1996
630,1996
630,294
630,294
630,294
631,2806
631,2806
631,2806
631,2969
631,2969
632,1899
633,3688
633,1223
633,2543
633,1631
634,1758
634,1758
634,3477
634,3477
634,1182
634,1182
634,185
634,185
634,185
635,1729
635,1729
636,3551
636,3469
636,3469
636,3469
637,3698
637,3698
637,2827
637,2827
637,2827
638,925
638,925
638,2910
638,2910
638,3670
638,3670
639,286
639,286
639,286
639,3510
639,3510
639,490
639,490
639,490
639,3435
639,3435
639,3435
639,847
639,847
640,3932
640,3932
640,1089
640,1486
640,1486
641,1350
641,1350
642,2263
642,2263
642,3167
642,3167
642,3563
642,3563
642,3563
642,1191
642,1224
642,1224
643,116
643,116
643,116
643,1799
643,1799
644,3971
644,37
644,37
644,37
645,1103
645,639
645,1923
645,3640
645,1614
645,1614
645,1614
646,3533
646,2434
646,3646
646,3646
646,3646
646,1183
646,1183
646,1183
647,47
647,47
647,47
647,1974
647,3329
647,2398
647,2398
647,2398
647,920
647,920
648,1670
648,1807
648,1807
649,3332
649,3332
649,3332
649,3458
649,3458
649,3458
649,3560
649,3560
649,3560
649,2649
649,429
649,429
649,429
650,3936
650,3555
650,3555
650,3555
651,1331
651,1331
651,1331
652,707
652,707
652,707
652,1342
652,1342
652,1342
652,3824
652,3824
652,733
653,3090
653,3090
653,375
653,375
654,1964
654,1964
654,1964
654,2104
654,1133
654,1133
654,1133
654,2824
654,2792
654,2792
655,958
655,958
655,246
655,246
655,246
656,1882
656,1882
656,2392
656,2392
656,3024
656,3024
656,3024
656,3265
656,3265
656,3265
657,681
657,177
657,3773
657,3773
657,3457
658,1909
658,1909
658,1275
658,1275
658,1275
658,2194
658,2194
658,2194
658,57
658,57
659,3473
659,1073
660,3691
660,2964
660,2964
660,3138
660,3256
661,3397
661,3397
661,897
661,897
661,2126
661,62
661,91
661,91
661,91
662,651
662,2058
662,2058
662,2441
662,2255
662,2255
663,2206
663,2206
663,2206
664,3761
664,1421
664,461
664,1906
664,1906
665,1635
665,1635
665,1635
665,2580
665,3080
665,3080
665,1557
666,3978
666,672
667,3469
667,2281
667,2281
668,3979
668,3979
668,1801
669,675
669,675
669,675
670,1413
670,1413
670,319
670,1349
671,1335
671,1335
671,987
671,3138
671,3138
672,1953
672,133
672,714
672,714
672,3162
672,3162
672,3162
672,3365
672,3365
672,3365
673,3762
674,2497
674,2497
674,2497
674,1703
674,2358
674,2358
674,2358
675,1568
675,1568
675,1568
675,3784
675,3784
675,3784
675,3622
675,144
676,2828
676,827
676,827
677,1227
677,1614
677,1614
677,1912
677,1912
677,1912
678,3694
678,3694
678,861
678,861
678,861
678,1366
678,1366
678,1366
678,2681
678,2997
679,242
679,242
679,2973
679,3822
679,3822
679,2550
679,36
679,36
679,36
680,3742
680,1016
680,1016
680,2615
680,2615
680,2912
681,1180
681,2574
681,2077
681,2077
681,2077
681,3352
681,3352
681,3352
681,3687
681,3687
682,1810
682,1498
682,1498
682,1498
682,3759
682,3759
682,3759
683,1788
683,1788
683,1788
683,3902
683,3902
683,3902
683,784
683,1516
683,1516
684,923
684,923
684,1672
684,1808
684,1808
684,1135
684,1135
684,3229
684,3229
685,590
685,590
685,590
685,648
686,1688
686,1688
686,1688
686,1020
686,234
686,875
686,875
687,1912
687,1912
687,1912
687,1436
687,2909
687,3130
687,3130
687,3130
688,2414
689,585
689,585
689,1591
689,2047
689,2047
689,2047
689,3806
689,3806
689,287
689,287
689,287
690,1501
690,1501
690,1501
690,2385
691,525
691,525
691,525
691,3312
691,3408
691,3408
691,2820
692,1492
692,1492
692,1492
693,1547
693,1797
693,1797
693,2700
693,2700
693,2700
693,1752
693,1752
694,656
694,1473
695,2858
695,2858
695,2858
695,2874
695,2874
696,1765
696,1765
696,1765
696,234
696,234
696,234
696,3821
696,3821
697,2775
697,2775
697,2775
697,352
697,352
697,352
697,3947
697,1277
697,1277
697,1277
697,3591
698,3842
698,3842
698,3842
699,2873
700,17
700,3031
700,3031
700,2927
700,3389
700,3389
700,838
700,838
701,3005
701,3211
701,3211
701,2830
702,1167
702,1151
702,1151
702,1151
702,1111
702,1111
702,1111
702,3602
702,3602
703,2646
703,2646
703,1139
703,2917
703,1494
704,3282
704,3282
704,3282
704,3249
704,2310
704,2589
704,2589
704,2351
704,2351
704,2351
705,1352
705,1275
705,1275
706,1913
706,1760
706,1760
706,1760
707,887
707,887
707,887
707,751
707,751
707,751
707,318
708,3258
708,3258
708,1324
708,1324
708,1324
708,2102
709,312
709,2827
709,1651
709,1706
709,2749
709,2749
710,3439
710,619
710,619
710,619
710,1022
710,1022
711,2377
711,1286
711,1286
712,1045
712,1487
712,1487
712,1487
712,2189
712,2189
712,2189
713,3646
713,845
713,845
714,2399
714,2399
714,2399
714,3403
715,1419
715,1419
715,1121
715,1121
715,1121
715,377
715,377
715,1711
716,3093
716,3093
716,316
716,316
716,316
717,2788
717,2290
717,845
717,3893
717,3893
717,991
717,991
717,991
718,2080
718,2080
718,2741
718,2741
719,3758
719,3758
719,997
719,997
720,841
720,841
720,3612
720,3919
720,3383
721,3208
721,3208
721,3208
722,910
722,910
723,3169
724,985
724,3142
725,1204
725,1204
725,1204
725,2164
726,2931
726,2931
726,2931
726,2363
726,2363
727,433
727,433
727,1337
728,2463
728,2463
728,308
728,2574
728,2877
728,2877
728,2877
729,1344
729,1344
730,1475
730,1105
730,1105
730,1105
731,2766
731,2766
731,1375
731,1375
732,260
733,881
733,881
734,2117
734,2117
734,2117
734,2334
734,2334
734,2334
735,1705
735,734
735,377
735,1979
735,1376
735,1376
736,515
736,515
737,2527
737,2527
737,3635
737,2442
737,2442
737,1742
737,1742
737,1742
737,671
737,671
738,609
738,2813
738,2813
739,3990
739,3990
740,248
740,248
741,3534
741,3534
741,1502
741,1502
741,3511
741,3511
741,3188
741,3188
741,439
742,303
742,1092
742,541
742,3315
742,3315
742,3315
742,478
742,478
743,3270
743,2182
743,2182
743,2407
743,2407
744,3485
744,3485
744,3485
744,3403
744,3403
744,3403
745,3057
745,3406
745,1245
745,1245
745,1245
745,2449
745,2449
745,2449
746,3769
747,1728
747,1728
747,1728
747,973
747,3775
747,1563
747,1563
747,1563
747,1516
747,1516
747,1516
748,672
748,672
749,961
749,961
749,993
749,993
749,993
749,1865
749,1865
749,2009
749,2856
750,733
750,1154
750,1154
750,3038
750,1717
751,2504
751,2504
751,2482
751,2482
751,2482
751,3796
751,1280
751,1280
751,1280
751,1181
751,1181
752,280
752,280
752,1548
752,1548
753,428
753,428
753,3714
753,3714
753,3987
753,3987
754,3432
754,1876
754,1876
754,1129
754,1129
754,2419
754,2419
755,2916
755,2520
755,2520
756,1303
756,1303
756,1303
756,2526
756,2526
756,2526
756,2053
756,2053
756,2053
756,2645
756,826
757,1997
757,1997
757,1997
758,29
758,29
758,29
759,219
759,219
759,219
759,3358
759,3358
759,656
759,656
759,850
759,850
760,1796
760,1796
760,1485
760,1485
760,1485
761,508
761,508
761,508
761,2191
761,2191
761,3278
761,3278
761,73
761,1110
761,1110
761,1110
762,1873
762,1873
762,1873
763,676
763,676
763,676
763,965
763,2140
763,2140
763,2739
764,2879
764,289
764,289
764,1212
764,1212
764,1212
764,2544
764,2186
764,2186
764,2186
765,714
765,714
766,3159
766,3159
766,3749
766,246
766,246
766,246
767,1033
767,1033
767,424
768,1079
769,913
769,913
769,913
770,2892
771,2862
771,1846
771,1846
771,1846
772,3818
772,1381
772,1381
772,1381
772,286
772,286
772,286
772,3349
772,3349
772,3349
773,429
773,434
773,434
773,2500
774,3563
775,626
775,626
775,705
776,2313
776,2313
776,981
776,981
776,981
776,3375
776,1483
776,1483
777,278
777,278
777,278
777,2386
778,1913
778,3841
778,3841
779,1280
780,3308
780,3308
781,1606
781,1606
781,2946
781,2946
782,427
782,427
782,2017
782,2017
782,2017
783,4009
783,4009
783,835
783,835
783,835
784,1552
784,553
784,553
784,553
784,2784
784,2784
784,2784
784,3102
784,3102
784,3077
784,3077
785,2707
785,1598
785,1598
785,1598
785,2180
785,2180
785,2180
785,3905
785,3905
786,2101
786,2101
786,2101
786,695
786,695
786,695
786,2321
786,2321
786,3948
786,3948
786,3948
787,3275
787,2190
787,2190
787,782
787,3886
787,3886
787,270
787,270
788,1165
788,1165
788,1300
788,1300
788,1433
788,1433
788,368
788,368
789,968
789,968
789,267
789,267
789,267
789,2460
789,2460
790,353
790,353
791,1733
791,1733
791,1733
791,2862
791,2862
791,2932
791,2932
791,2932
792,796
792,796
792,411
792,2726
792,2726
793,1345
793,3218
793,3218
793,1283
793,1283
793,1970
793,1970
793,3188
793,3188
794,1867
794,1867
794,1867
794,534
794,3987
794,3987
795,780
795,780
795,780
795,31
795,31
795,31
795,3079
795,3079
795,3079
795,2220
795,3864
795,3864
795,3864
796,3893
796,3893
796,3920
796,3920
796,537
796,2201
796,724
797,1070
797,2601
797,2601
797,2126
797,2126
798,1384
798,1384
798,1384
798,1336
798,1336
798,1336
799,3298
799,3298
799,3298
799,3015
799,3015
799,324
799,324
800,2066
800,2066
800,3842
800,3842
800,3842
800,2734
800,2734
800,972
800,972
800,3223
800,3223
800,3223
801,2169
801,1827
801,957
801,957
801,180
801,180
801,180
802,3276
802,901
802,901
802,1339
802,1339
802,1339
802,3188
803,1769
803,1769
803,1857
803,1857
803,1857
803,759
803,759
803,3702
803,3702
804,937
804,841
804,841
804,841
804,3092
804,3092
804,1366
805,2682
805,2682
805,1157
805,1157
805,1157
805,931
805,931
805,931
805,3791
805,3791
805,3791
805,1696
805,1696
805,1696
806,393
806,393
806,393
806,475
806,475
806,475
806,3683
806,3683
806,3120
806,431
806,431
807,1899
807,1899
807,1899
807,2724
807,3561
807,2785
807,2785
807,2019
807,2019
808,1298
808,1298
808,1298
808,827
808,827
808,3417
808,3417
808,1979
809,3223
810,3807
810,3678
810,3393
810,3393
811,1187
812,52
812,52
812,52
812,744
812,744
812,744
812,876
812,876
812,876
813,2160
813,2160
814,524
814,3321
814,3321
815,3146
815,1900
815,2953
815,2953
815,3547
815,3547
815,3110
816,3788
816,3788
817,785
817,785
817,785
817,3226
817,3226
817,3226
818,1047
818,1047
818,1047
818,2170
818,2170
818,683
818,822
818,3943
818,3943
819,3724
819,3724
819,3724
819,2760
819,549
819,979
819,979
819,240
819,240
820,3876
820,3876
820,1112
820,1112
820,1112
820,3148
820,1505
820,1505
820,1505
821,1196
821,1196
821,2306
821,2306
821,1073
821,1073
821,1793
821,1793
821,1793
822,3238
822,191
822,191
822,191
822,2431
822,2431
822,2817
822,2817
822,2817
822,3325
822,3325
822,3325
823,878
823,3516
823,3516
823,3516
823,1749
823,1749
823,1749
823,3990
823,3990
823,695
823,695
824,1185
824,1185
824,1185
825,2910
825,2910
826,1270
826,3225
826,3225
827,91
827,91
827,2343
827,2343
827,2343
827,3262
827,3262
827,750
828,2323
828,2323
828,2323
828,3674
828,3442
828,3442
828,3442
828,954
829,3666
829,3666
829,3608
829,2241
829,3459
829,3620
829,3620
830,1469
830,1469
830,855
830,855
830,3297
830,3297
830,38
831,2857
831,3911
832,1179
832,1179
832,2605
832,2605
832,3632
832,3632
832,3632
832,2906
832,2906
832,2906
832,462
832,462
833,2442
833,2442
833,2442
833,2792
833,2792
833,1627
833,1627
833,1627
834,3638
834,3638
834,1776
834,2635
834,2635
834,2635
835,2695
836,3871
836,2728
836,641
836,641
836,2223
836,820
837,221
837,221
837,3633
837,3633
837,3088
837,523
838,3799
839,3832
839,3832
839,3832
839,1320
839,1320
840,1034
840,1034
840,1034
840,2052
840,498
840,1337
840,1337
841,3138
841,3138
842,86
842,86
842,86
842,1880
842,1880
842,1880
843,1285
843,1285
844,1965
844,1965
844,1965
845,2761
845,2761
845,2761
845,2103
845,2103
845,415
845,415
846,1581
846,1581
846,1581
846,139
846,139
846,139
846,1275
846,3937
846,3937
847,2423
847,2123
847,2123
847,2123
847,2353
847,3861
847,2357
848,3861
848,3861
848,3861
848,2571
848,2571
848,563
848,563
848,3745
848,3745
848,3745
849,1063
849,1063
849,1373
849,3970
849,3970
850,3154
850,3154
851,1532
851,1532
852,2707
852,2973
852,1652
853,1857
853,1857
853,1575
853,1575
853,1575
854,1716
854,1716
854,1716
855,3510
855,3510
855,837
855,837
855,3297
855,3297
856,3345
856,3345
856,738
856,738
856,2708
856,2708
856,1619
856,1935
856,1935
857,403
857,1427
857,1427
858,2448
858,2448
858,2448
859,777
859,777
859,777
859,3080
859,3080
859,3080
859,2352
860,3542
860,3542
860,3542
860,1624
860,1624
860,2136
860,2136
860,2136
860,2865
860,2877
860,2877
861,3067
861,2408
861,2408
861,2033
861,2033
861,2033
862,2395
862,2395
862,2395
863,3246
863,3246
863,597
863,2911
863,2911
863,2911
863,3581
863,3581
864,2574
864,2574
864,2574
864,3593
864,3593
864,2019
864,2019
864,1910
864,3447
864,3447
864,3447
865,1167
865,1167
865,1167
865,1999
865,1999
865,1999
865,709
865,709
865,709
866,2602
866,2602
866,2602
866,630
866,630
866,630
866,1392
867,478
867,478
868,2489
868,2489
868,2645
868,2645
869,3614
